,app_id,is_multiplayer,price,rating,release_date,required_age,title,ratings2021
752,97120,1,9.99,79,2011-08-24 00:00:00,0,Kohan: Ahriman's Gift,87
753,97130,1,9.99,81,2011-08-24 00:00:00,13,Kohan II: Kings of War,92
754,97330,1,9.99,77,2012-06-20 00:00:00,0,Magic: The Gathering - Duels of the Planeswalkers 2013,87
755,98100,0,6.99,62,2011-08-08 00:00:00,0,Trauma,72
756,98200,1,24.99,85,2011-05-26 00:00:00,0,Frozen Synapse,89
757,98300,0,9.99,71,2012-04-27 00:00:00,0,Toy Soldiers,89
758,98400,0,14.99,73,2012-07-12 00:00:00,17,Hard Reset Extended Edition,83
759,98500,1,2.99,57,2011-05-25 00:00:00,0,Naval Warfare,55
760,98800,0,4.99,79,2011-07-13 00:00:00,0,Dungeons of Dredmor,94
761,99120,1,9.99,56,2011-04-28 00:00:00,0,Yar's Revenge,60
762,99200,0,0.0,71,2011-02-08 00:00:00,0,YOU DON’T KNOW JACK®,90
763,99300,1,15.0,76,2011-10-26 00:00:00,0,Renegade Ops,84
764,99400,0,4.99,49,2011-05-09 00:00:00,0,Garshasp: The Monster Slayer,50
765,99700,0,9.99,78,2011-03-01 00:00:00,0,NightSky,91
766,99810,0,19.99,82,2011-02-21 00:00:00,17,Bulletstorm™,-1
767,99900,1,0.0,64,2011-06-14 00:00:00,0,Spiral Knights,84
768,102200,0,9.99,69,2011-07-20 00:00:00,0,Runespell: Overture,77
769,102400,1,9.99,70,2011-06-10 00:00:00,0,Vertex Dispenser,-1
770,102500,0,19.99,81,2012-02-07 00:00:00,17,Kingdoms of Amalur: Reckoning™,88
771,102600,0,9.99,83,2011-10-11 00:00:00,0,Orcs Must Die!,96
772,102820,0,0.0,77,2011-05-19 00:00:00,0,The Sims Medieval,-1
773,102840,0,9.99,72,2012-02-07 00:00:00,17,Shank 2,81
774,104700,1,0.0,76,2012-04-19 00:00:00,0,Super MNC,-1
775,105000,0,9.99,72,2012-12-11 00:00:00,0,A New Beginning - Final Cut,74
776,105100,0,5.99,69,2011-05-09 00:00:00,0,Lume,46
777,105300,0,1.99,81,2011-06-20 00:00:00,0,Critical Mass,77
778,105450,1,39.99,81,2012-01-05 00:00:00,0,Age of Empires® III: Complete Collection,90
779,105600,1,9.99,83,2011-05-16 00:00:00,0,Terraria,98
780,105700,0,4.99,75,2011-07-18 00:00:00,0,Tobe's Vertical Adventure,71
781,105800,0,9.99,81,2012-02-02 00:00:00,0,PixelJunk™ Eden,86
782,107100,0,14.99,86,2011-08-16 00:00:00,0,Bastion,95
783,107200,0,9.99,74,2011-08-15 00:00:00,0,Space Pirates and Zombies,92
784,107310,0,2.99,78,2011-07-13 00:00:00,0,Cthulhu Saves the World,92
785,107410,1,39.99,74,2013-09-12 00:00:00,17,Arma 3,90
786,107600,0,4.99,82,2011-11-16 00:00:00,0,Waves,94
787,107800,0,9.99,81,2011-11-15 00:00:00,0,Rochard,91
788,108110,0,13.99,46,2012-02-16 00:00:00,0,Starpoint Gemini,29
789,108500,0,19.99,81,2012-03-01 00:00:00,0,Vessel,88
790,108710,0,29.99,83,2012-02-16 00:00:00,0,Alan Wake,90
791,109700,1,19.99,54,2011-08-29 00:00:00,0,Achron,60
792,110400,1,9.99,59,2011-10-31 00:00:00,0,inMomentum,87
793,110800,0,19.99,83,2011-11-08 00:00:00,17,L.A. Noire,85
794,111800,0,4.99,72,2011-08-19 00:00:00,0,Blocks That Matter,82
795,111900,1,19.99,56,2013-08-29 00:00:00,0,Guardians of Middle-earth,27
796,112100,0,9.99,75,2011-08-17 00:00:00,0,Avadon: The Black Fortress,82
797,113020,1,14.99,83,2013-04-24 00:00:00,0,Monaco: What's Yours Is Mine,92
798,113200,0,4.99,84,2011-09-28 00:00:00,0,The Binding of Isaac,95
799,113420,1,0.0,71,2012-02-22 00:00:00,0,Fallen Earth Free2Play,56
800,115110,0,9.99,80,2012-03-06 00:00:00,0,Stacking,91
801,115120,1,14.99,75,2012-08-13 00:00:00,0,Iron Brigade,84
802,115200,0,4.99,73,2011-08-26 00:00:00,0,Cossacks II: Napoleonic Wars,49
803,115210,0,4.99,76,2011-08-26 00:00:00,0,American Conquest,65
804,115220,0,4.99,66,2011-08-26 00:00:00,0,American Conquest: Fight Back,67
805,115320,0,39.99,76,2012-07-24 00:00:00,17,Prototype 2,70
806,200010,0,8.99,77,2012-06-21 00:00:00,0,Quantum Conundrum,84
807,200020,1,4.99,37,2011-10-26 00:00:00,0,Global Ops: Commando Libya,37
808,200050,1,19.99,64,2012-04-10 00:00:00,0,Naval War: Arctic Circle,-1
809,200170,1,14.99,73,2012-10-10 00:00:00,0,Worms Revolution,85
810,200190,0,9.99,71,2011-11-15 00:00:00,0,Sideway™ New York,55
811,200210,1,0.0,82,2012-02-20 00:00:00,0,Realm of the Mad God,84
812,200230,1,6.99,60,2011-09-29 00:00:00,0,Off-Road Drive,63
813,200260,0,19.99,91,2012-09-07 00:00:00,0,Batman: Arkham City - Game of the Year Edition,95
814,200370,0,9.99,60,2012-10-23 00:00:00,0,A Game of Dwarves,63
815,200390,1,7.99,67,2012-01-25 00:00:00,0,Oil Rush,59
816,200410,0,7.99,57,2012-01-25 00:00:00,0,SOL: Exodus,55
817,200490,0,12.99,66,2012-11-09 00:00:00,17,Memento Mori,64
818,200510,1,29.99,89,2012-10-08 00:00:00,17,XCOM: Enemy Unknown,94
819,200550,1,19.99,72,2011-09-27 00:00:00,17,Dungeons - The Dark Lord,38
820,200630,1,9.99,22,2012-03-27 00:00:00,0,Gettysburg: Armored Warfare,-1
821,200670,0,19.99,63,2011-10-11 00:00:00,0,Disciples III - Resurrection,32
822,200710,1,19.99,88,2012-09-20 00:00:00,0,Torchlight II,93
823,200900,0,14.99,83,2011-11-22 00:00:00,0,Cave Story+,93
824,200910,0,4.99,70,2011-10-20 00:00:00,0,Before the Echo,88
825,201230,1,0.0,83,2011-12-07 00:00:00,0,EverQuest® II Free-To-Play. Your Way.™,77
826,201290,1,19.99,87,2011-11-16 00:00:00,0,Sins of a Solar Empire®: Trinity,77
827,201480,0,4.99,64,2011-10-24 00:00:00,0,Serious Sam: The Random Encounter,52
828,201490,0,19.99,57,2011-10-24 00:00:00,0,Airline Tycoon 2,18
829,201700,1,14.99,72,2012-05-23 00:00:00,0,DiRT Showdown,-1
830,201790,0,14.99,83,2012-07-30 00:00:00,0,Orcs Must Die! 2,94
831,201830,0,19.99,54,2011-11-15 00:00:00,0,Jurassic Park: The Game,69
832,201870,1,19.99,80,2011-11-29 00:00:00,17,Assassin's Creed® Revelations,84
833,202070,0,9.99,65,2012-01-11 00:00:00,0,Choplifter HD,88
834,202090,1,0.0,69,2015-04-28 00:00:00,0,Magicka: Wizard Wars,-1
835,202130,1,19.99,45,2013-02-14 00:00:00,0,Impire,46
836,202170,0,0.0,81,1970-01-01 00:00:00,17,Sleeping Dogs,93
837,202200,0,19.99,92,2011-12-02 00:00:00,0,Galactic Civilizations® II: Ultimate Edition,78
838,202310,0,9.99,72,2012-03-29 00:00:00,0,Ridge Racer™ Unbounded,60
839,202710,1,9.99,76,2011-12-14 00:00:00,0,Demigod,73
840,202750,0,9.99,73,2012-05-22 00:00:00,0,Alan Wake's American Nightmare,69
841,202970,1,59.99,74,2012-11-12 00:00:00,17,Call of Duty®: Black Ops II,84
842,202990,1,59.99,74,2012-11-12 00:00:00,17,Call of Duty®: Black Ops II,84
843,203140,0,19.99,79,2012-11-19 00:00:00,17,Hitman: Absolution™,91
844,203160,1,19.99,86,2013-03-04 00:00:00,17,Tomb Raider,96
845,203350,0,12.99,74,2012-10-25 00:00:00,0,King's Bounty: Warriors of the North,79
846,203630,1,24.99,71,2012-05-08 00:00:00,0,Warlock - Master of the Arcane,87
847,203650,0,14.99,54,2012-05-15 00:00:00,0,Sonic the Hedgehog 4 - Episode II,79
848,203680,1,14.99,62,2012-11-13 00:00:00,0,F1 RACE STARS™,80
849,203750,1,14.99,68,2012-04-27 00:00:00,0,Binary Domain,84
850,203770,1,39.99,82,2012-02-14 00:00:00,0,Crusader Kings II,90
851,203810,0,9.99,75,2012-02-14 00:00:00,0,Dear Esther,79
852,203830,0,19.99,75,2012-06-22 00:00:00,0,The Dark Eye: Chains of Satinav,86
853,204030,0,9.99,83,2011-12-19 00:00:00,17,Fable - The Lost Chapters,91
854,204080,1,9.99,67,2013-03-05 00:00:00,0,The Showdown Effect,-1
855,204100,1,19.99,87,2012-05-31 00:00:00,17,Max Payne 3,83
856,204120,0,19.99,80,2012-01-05 00:00:00,0,LEGO Harry Potter: Years 5-7,88
857,204180,0,1.99,81,2012-03-20 00:00:00,0,Waveform,83
858,204220,0,9.99,74,2012-08-30 00:00:00,0,Snapshot,73
859,204240,0,9.99,74,2013-02-22 00:00:00,0,The Bridge,89
860,204300,1,9.99,78,2012-08-01 00:00:00,0,Awesomenauts,84
861,204340,1,9.99,74,2012-01-31 00:00:00,0,Serious Sam 2,88
862,204390,0,9.99,62,2012-02-02 00:00:00,0,Pineapple Smash Crew ,84
863,204450,0,14.99,79,2013-05-22 00:00:00,18,Call of Juarez® Gunslinger,94
864,204530,0,14.99,75,2014-03-06 00:00:00,0,Infested Planet,94
865,204560,1,19.99,51,2012-04-04 00:00:00,0,Confrontation,36
866,204760,1,29.99,39,2012-04-18 00:00:00,0,Deep Black: Reloaded,25
867,204860,1,7.99,57,2012-04-12 00:00:00,0,Men of War: Condemned Heroes,72
868,204880,1,39.99,82,2012-06-12 00:00:00,0,Sins of a Solar Empire®: Rebellion,93
869,204940,1,9.99,73,2012-02-14 00:00:00,0,Crusader Kings Complete,63
870,205080,0,9.99,74,2013-07-11 00:00:00,0,BIT.TRIP FATE,63
871,205100,0,19.99,91,2012-10-08 00:00:00,17,Dishonored,97
872,205190,0,29.99,78,2012-10-16 00:00:00,0,Rocksmith™,88
873,205230,0,14.99,64,2012-10-03 00:00:00,0,Hell Yeah! Wrath of the Dead Rabbit,84
874,205530,0,9.99,69,2012-05-17 00:00:00,0,Gratuitous Tank Battles,54
875,205650,0,19.99,73,2012-09-25 00:00:00,0,The Testament of Sherlock Holmes,80
876,205730,1,14.99,76,2012-04-17 00:00:00,0,Insanely Twisted Shadow Planet,88
877,205810,0,19.99,63,2012-08-24 00:00:00,0,Jagged Alliance: Crossfire,64
878,205910,0,9.99,75,2012-06-19 00:00:00,0,Tiny and Big: Grandpa's Leftovers,92
879,206190,0,9.99,83,2013-06-03 00:00:00,0,Gunpoint,97
880,206230,1,39.99,42,2012-10-30 00:00:00,18,Clan of Champions,62
881,206370,0,7.99,83,2012-08-15 00:00:00,0,Tales From Space: Mutant Blobs Attack,93
882,206420,0,14.99,86,2013-08-19 00:00:00,17,Saints Row IV,91
883,206440,0,9.99,81,2012-09-07 00:00:00,0,To the Moon,96
884,207040,0,9.99,77,2012-11-09 00:00:00,17,Sine Mora,84
885,207150,1,9.99,74,2012-04-12 00:00:00,0,Stellar Impact,39
886,207170,0,14.99,82,2012-04-11 00:00:00,0,Legend of Grimrock,93
887,207190,1,9.99,59,2012-04-25 00:00:00,0,Fireburst,56
888,207250,1,3.99,74,2012-03-16 00:00:00,0,Cubemen,73
889,207320,0,14.99,73,2012-03-19 00:00:00,0,Ys: The Oath in Felghana,94
890,207350,0,19.99,76,2012-05-31 00:00:00,0,Ys Origin,94
891,207420,0,2.99,81,2012-03-14 00:00:00,0,Wizorb,77
892,207490,0,19.99,86,2012-03-29 00:00:00,0,Rayman® Origins,93
893,207530,0,4.99,80,2012-04-23 00:00:00,0,Noitu Love 2: Devolution,94
894,207610,0,24.99,82,2012-04-24 00:00:00,17,The Walking Dead,96
895,207650,0,9.99,65,2012-08-01 00:00:00,0,A Virus Named TOM,72
896,207690,0,9.99,82,2012-05-07 00:00:00,0,Botanicula,96
897,207750,0,8.99,75,2012-08-06 00:00:00,0,Symphony,87
898,207930,1,9.99,61,2013-04-16 00:00:00,0,Sacred Citadel,72
899,208090,1,0.0,72,2014-01-31 00:00:00,17,Loadout,86
900,208110,0,9.99,80,2012-03-16 00:00:00,0,Myst V,61
901,208140,1,29.99,77,2012-07-04 00:00:00,0,Endless Space® - Emperor Edition,79
902,208400,0,9.99,76,2012-04-11 00:00:00,0,Avernum: Escape From the Pit,90
903,208460,1,14.99,50,2012-09-14 00:00:00,0,Tryst,18
904,208480,1,19.99,80,2012-11-20 00:00:00,17,Assassin’s Creed® III,74
905,208500,1,19.99,80,2012-09-17 00:00:00,0,F1 2012™,90
906,208580,0,9.99,85,2012-08-23 00:00:00,0,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™,92
907,208670,1,9.99,63,2012-04-20 00:00:00,17,Blades of Time,85
908,208730,0,19.99,58,2012-06-07 00:00:00,0,Game of Thrones,72
909,209000,1,19.99,74,2013-10-24 00:00:00,13,Batman™: Arkham Origins,86
910,209060,0,14.99,66,2014-02-19 00:00:00,0,Drunken Robot Pornography,84
911,209080,1,9.99,64,2012-10-29 00:00:00,0,Guns of Icarus Online,91
912,209100,1,29.99,48,2012-05-18 00:00:00,17,Resident Evil: Operation Raccoon City,52
913,209120,1,29.99,79,2012-05-11 00:00:00,0,Street Fighter X Tekken,55
914,209160,1,59.99,68,2014-03-25 00:00:00,17,Call of Duty®: Ghosts,53
915,209190,0,9.99,80,2012-11-28 00:00:00,0,Stealth Bastard Deluxe,88
916,209270,1,4.99,75,2012-08-10 00:00:00,0,Hero Academy,72
917,209330,1,14.99,54,2012-04-24 00:00:00,0,A Valley Without Wind,63
918,209370,0,9.99,62,2012-04-27 00:00:00,0,Analogue: A Hate Story,94
919,209540,0,19.99,66,2013-01-23 00:00:00,0,Strike Suit Zero,80
920,209670,0,19.99,44,2012-09-28 00:00:00,0,Cortex Command,82
921,209750,0,14.99,49,2012-08-06 00:00:00,0,Cannon Fodder 3,57
922,209790,0,9.99,70,2012-06-13 00:00:00,0,Splice,88
923,209830,0,14.99,81,2012-04-23 00:00:00,15,Lone Survivor: The Director's Cut,88
924,209870,1,0.0,75,2012-07-02 00:00:00,0,Blacklight: Retribution,50
925,210490,1,0.0,27,2012-06-19 00:00:00,0,Fray: Reloaded Edition,-1
926,210770,1,14.99,77,2013-05-15 00:00:00,0,Sanctum 2,93
927,210870,0,9.99,67,2013-08-02 00:00:00,13,Cloudberry Kingdom™,90
928,211070,1,19.99,69,2012-08-16 00:00:00,0,Check vs Mate,65
929,211180,0,9.99,74,2012-08-08 00:00:00,0,Unmechanical,91
930,211260,0,9.99,74,2012-08-29 00:00:00,0,They Bleed Pixels,85
931,211360,0,7.99,79,2012-05-11 00:00:00,0,Offspring Fling!,89
932,211400,0,14.99,78,2012-10-25 00:00:00,17,Deadlight,79
933,211420,1,19.99,85,2012-08-23 00:00:00,17,DARK SOULS™: Prepare To Die™ Edition,90
934,211600,0,6.99,92,2012-05-22 00:00:00,17,Thief™ Gold,92
935,211740,0,6.99,87,2012-05-22 00:00:00,17,Thief™ II: The Metal Age,93
936,211780,0,6.99,56,2012-05-28 00:00:00,0,Conflict Desert Storm™,75
937,212050,0,9.99,76,2012-07-25 00:00:00,0,Resonance,89
938,212070,1,0.0,75,2013-02-27 00:00:00,0,Star Conflict,75
939,212160,1,0.0,76,2012-06-22 00:00:00,0,Vindictus,70
940,212480,1,19.99,79,2013-01-31 00:00:00,0,Sonic & All-Stars Racing Transformed,94
941,212500,0,0.0,86,2012-06-06 00:00:00,0,The Lord of the Rings Online,80
942,212630,1,19.99,71,2012-06-26 00:00:00,17,Tom Clancy's Ghost Recon: Future Soldier™,66
943,212680,0,9.99,84,2012-09-14 00:00:00,0,FTL: Faster Than Light,95
944,213350,0,14.99,73,2012-07-30 00:00:00,0,MDK2 HD,56
945,214100,0,9.99,60,2012-08-07 00:00:00,0,Rigonauts,50
946,214150,0,9.99,83,2012-08-14 00:00:00,0,Galactic Civilizations® I: Ultimate Edition,40
947,214170,0,5.99,81,2012-07-05 00:00:00,0,Divine Divinity,88
948,214250,0,14.99,66,2012-09-06 00:00:00,17,I Am Alive,66
949,214340,0,49.99,74,2012-08-06 00:00:00,0,Deponia,88
950,214360,1,7.99,59,2012-08-14 00:00:00,0,Tower Wars,72
951,214510,0,19.99,80,2012-11-27 00:00:00,0,LEGO The Lord of the Rings,89
952,214560,0,14.99,91,2012-10-16 00:00:00,17,Mark of the Ninja,96
953,214700,0,4.99,88,2012-08-20 00:00:00,0,Thirty Flights of Loving,65
954,214730,0,14.99,68,2013-10-17 00:00:00,0,Space Rangers HD: A War Apart,94
955,214770,0,14.99,88,2013-08-08 00:00:00,0,Guacamelee! Gold Edition,93
956,214830,1,9.99,75,2012-09-27 00:00:00,0,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,88
957,214870,1,19.99,64,2012-10-31 00:00:00,0,Painkiller Hell & Damnation,77
958,214950,1,59.95,76,2013-09-02 00:00:00,0,Total War™: ROME II - Emperor Edition,83
959,214970,0,9.99,80,2012-09-11 00:00:00,0,Intrusion 2,90
960,215160,0,19.99,82,2012-07-31 00:00:00,0,The Book of Unwritten Tales,90
961,215280,1,29.99,74,2012-08-08 00:00:00,17,The Secret World,67
962,215470,1,7.99,67,2012-10-29 00:00:00,0,Primal Carnage,77
963,215510,1,9.99,74,2012-10-15 00:00:00,0,Rocketbirds: Hardboiled Chicken,80
964,215530,1,14.99,72,2013-05-22 00:00:00,0,The Incredible Adventures of Van Helsing,83
965,215670,0,2.99,69,2012-08-31 00:00:00,0,Home,70
966,215710,0,9.99,73,2013-01-10 00:00:00,0, Fieldrunners 2,88
967,215770,0,9.99,68,2012-09-04 00:00:00,0,Shad'O,55
968,215790,1,6.99,61,2012-09-19 00:00:00,0,Dream Pinball 3D,29
969,216110,0,4.99,57,2012-08-24 00:00:00,0,Tiny Troopers,81
970,216130,1,14.99,53,2012-11-02 00:00:00,0,Gemini Wars,23
971,216210,0,9.99,67,2012-09-13 00:00:00,0,Secret Files 3,63
972,216250,1,19.99,61,1970-01-01 00:00:00,17,Dead Island Riptide,-1
973,216290,0,4.99,72,2012-09-13 00:00:00,0,Gateways,92
974,216390,0,39.99,78,2012-10-23 00:00:00,0,Fallen Enchantress: Ultimate Edition,-1
975,216910,0,29.99,69,2012-10-11 00:00:00,0,Of Orcs And Men,74
976,217270,0,9.99,48,2012-12-03 00:00:00,0,Karateka,76
977,217290,1,9.99,76,2012-08-22 00:00:00,0,Din's Curse,86
978,217690,0,9.99,75,2013-04-12 00:00:00,0,Anna - Extended Edition,65
979,217860,1,9.99,48,2013-02-06 00:00:00,18,Special Forces: Team X,-1
980,217920,1,19.99,52,2013-09-24 00:00:00,17,Alien Rage - Unlimited,68
981,218060,0,14.99,85,2013-02-26 00:00:00,0,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,94
982,218090,1,19.99,84,2012-10-17 00:00:00,0,Unity of Command: Stalingrad Campaign,78
983,218130,1,0.0,67,2013-11-12 00:00:00,0,Dungeonland,-1
984,218230,1,0.0,84,2012-11-20 00:00:00,0,PlanetSide 2,82
985,218620,1,19.99,79,2013-08-13 00:00:00,18,PAYDAY 2,88
986,218640,0,9.99,59,2012-10-26 00:00:00,18,Lucius,79
987,218680,0,19.99,75,2012-11-19 00:00:00,0,Scribblenauts Unlimited,92
988,218740,0,9.99,63,2012-10-31 00:00:00,0,Pid,71
989,218820,1,19.99,76,2014-03-25 00:00:00,12,Mercenary Kings,75
990,219150,0,9.99,85,2012-10-23 00:00:00,17,Hotline Miami,97
991,219340,1,0.0,67,2013-02-25 00:00:00,0,The Banner Saga: Factions,73
992,219600,0,29.99,90,2012-10-30 00:00:00,0,NBA2K13,-1
993,219640,1,24.99,79,2012-10-16 00:00:00,0,Chivalry: Medieval Warfare,83
994,219680,0,9.99,80,2013-01-30 00:00:00,0,Proteus,80
995,219740,0,14.99,79,1970-01-01 00:00:00,0,Don't Starve,96
996,219760,0,5.99,73,2012-10-29 00:00:00,0,Beyond Divinity,54
997,219890,0,19.99,82,2013-01-31 00:00:00,0,Antichamber,95
998,219910,0,49.99,75,2012-10-16 00:00:00,0,Edna & Harvey: Harvey's New Eyes,89
999,220090,0,8.99,72,2013-01-09 00:00:00,0,The Journey Down: Chapter One,86
1000,220160,1,19.99,85,2013-03-21 00:00:00,0,Trials Evolution: Gold Edition,76
1001,220200,0,39.99,88,2015-04-27 00:00:00,0,Kerbal Space Program,94
1002,220240,1,19.99,88,2012-12-04 00:00:00,17,Far Cry 3,89
1003,220440,0,29.99,85,2013-01-24 00:00:00,17,DmC: Devil May Cry,94
1004,220660,0,29.99,61,2013-04-26 00:00:00,0,StarDrive,42
1005,220740,0,19.99,78,2012-11-06 00:00:00,0,Chaos on Deponia,91
1006,220780,0,9.99,77,2012-11-12 00:00:00,0,Thomas Was Alone,93
1007,220860,0,4.99,76,2012-09-25 00:00:00,0,McPixel,86
1008,221040,1,29.99,69,2013-03-22 00:00:00,16,Resident Evil 6 / Biohazard 6,79
1009,221260,0,9.99,68,2012-11-19 00:00:00,0,Little Inferno,95
1010,221380,1,19.99,68,2013-04-09 00:00:00,0,Age of Empires II HD,95
1011,221640,0,2.99,88,2012-11-27 00:00:00,0,Super Hexagon,97
1012,221810,0,14.99,68,2013-01-23 00:00:00,0,The Cave,87
1013,221830,0,19.99,73,2012-12-05 00:00:00,0,The Book of Unwritten Tales: The Critter Chronicles,84
1014,221910,0,14.99,88,2013-10-17 00:00:00,0,The Stanley Parable,92
1015,222480,0,29.99,77,2013-05-20 00:00:00,17,Resident Evil Revelations / Biohazard Revelations,86
1016,222640,0,19.99,72,2013-09-12 00:00:00,0,Aarklash: Legacy,77
1017,222730,0,9.99,75,2013-05-16 00:00:00,0,Reus,77
1018,222750,1,19.99,80,2013-05-29 00:00:00,0,Wargame: Airland Battle,87
1019,222880,1,14.99,74,2014-01-22 00:00:00,0,Insurgency,91
1020,223220,1,14.99,77,2012-10-22 00:00:00,0,Giana Sisters: Twisted Dreams,82
1021,223430,1,9.99,52,2012-11-28 00:00:00,0,Miner Wars 2081,31
1022,223450,0,14.99,80,2013-04-24 00:00:00,0,Dyad,78
1023,223470,0,9.99,59,2012-11-02 00:00:00,18,POSTAL 2,95
1024,223510,0,14.99,76,2012-11-28 00:00:00,0,Miasmata,76
1025,223630,1,0.0,74,1970-01-01 00:00:00,0,AirBuccaneers,60
1026,223670,1,24.99,77,2013-10-03 00:00:00,0,F1 2013,-1
1027,223730,0,9.99,80,2012-11-09 00:00:00,0,Fly'N,90
1028,223830,0,24.99,77,2014-06-16 00:00:00,0,Xenonauts,88
1029,224060,0,39.99,63,2013-06-25 00:00:00,17,Deadpool,-1
1030,224220,1,7.99,64,2013-03-26 00:00:00,0,Pressure,-1
1031,224300,0,6.99,70,2012-12-06 00:00:00,17,Legacy of Kain: Defiance,86
1032,224460,0,14.99,62,2013-11-15 00:00:00,0,Contrast,90
1033,224480,0,14.99,69,2014-01-30 00:00:00,0,Octodad: Dadliest Catch,92
1034,224600,1,0.0,64,2014-06-04 00:00:00,17,Defiance,76
1035,224760,0,9.99,91,2013-05-01 00:00:00,0,FEZ,93
1036,224820,0,6.99,79,2013-02-18 00:00:00,0,Super House of Dead Ninjas,95
1037,224860,0,8.99,47,2013-10-01 00:00:00,0,Arma Tactics,32
1038,224940,0,6.99,77,2012-12-06 00:00:00,17,Legacy of Kain: Soul Reaver 2,68
1039,225080,0,14.99,90,2013-09-03 00:00:00,0,Brothers - A Tale of Two Sons,94
1040,225260,1,14.99,80,2013-02-26 00:00:00,0,Brutal Legend,94
1041,225360,0,19.99,41,2013-07-03 00:00:00,17,DARK,50
1042,225420,1,19.99,72,2013-04-02 00:00:00,0,Cities in Motion 2,59
1043,225600,1,9.99,72,2014-05-07 00:00:00,0,Blade Symphony,66
1044,226120,0,4.99,79,2013-03-19 00:00:00,0,Weird Worlds: Return to Infinite Space,73
1045,226320,0,0.0,81,2013-06-03 00:00:00,0,Marvel Heroes 2016,-1
1046,226960,1,14.99,69,2013-09-18 00:00:00,0,Ironclad Tactics,76
1047,226980,0,0.0,84,2013-05-10 00:00:00,0,Pinball FX2,-1
1048,227000,0,9.99,72,2012-12-05 00:00:00,0,Primordia,97
1049,227020,1,24.99,66,2013-09-27 00:00:00,0,Rise of Venice,59
1050,227080,0,14.99,70,2013-04-18 00:00:00,0,Papo & Yo,94
1051,227100,0,14.99,62,2013-02-28 00:00:00,0,Sniper Elite: Nazi Zombie Army,88
1052,227200,0,9.99,79,2012-12-13 00:00:00,0,Waking Mars,89
1053,227220,0,14.99,79,2013-04-05 00:00:00,0,Sang-Froid - Tales of Werewolves,87
1054,227300,0,34.99,79,2013-01-16 00:00:00,0,Euro Truck Simulator 2,97
1055,227480,1,9.99,58,2013-04-19 00:00:00,17,God Mode,70
1056,227580,0,4.99,67,2013-01-15 00:00:00,0,"10,000,000",90
1057,227760,1,19.99,71,2013-02-18 00:00:00,0,March of the Eagles,67
1058,227800,1,9.99,70,2013-01-31 00:00:00,0,Retrovirus,73
1059,228260,0,24.99,80,2013-05-22 00:00:00,0,Fallen Enchantress: Legendary Heroes,77
1060,228280,1,19.99,78,2013-01-16 00:00:00,0,Baldur's Gate: Enhanced Edition,90
1061,228300,0,29.99,65,2013-06-03 00:00:00,16,Remember Me,83
1062,228320,1,14.99,68,2013-02-18 00:00:00,0,A Valley Without Wind 2,49
1063,228400,1,19.99,77,2013-01-24 00:00:00,0,Ace Combat Assault Horizon - Enhanced Edition,59
1064,228440,1,7.99,68,2013-04-08 00:00:00,0,Cubemen 2,70
1065,228760,1,19.99,81,2013-02-27 00:00:00,0,TrackMania² Canyon,79
1066,228960,1,9.99,72,2013-07-29 00:00:00,0,Skulls of the Shogun,91
1067,229520,0,2.99,73,2013-03-28 00:00:00,0,Dungeon Hearts,67
1068,229580,0,16.99,59,2015-07-31 00:00:00,0,Dream,57
1069,229600,1,9.99,62,2013-02-06 00:00:00,0,Bientôt l'été,52
1070,229870,1,19.99,76,2013-04-10 00:00:00,0,ShootMania Storm,84
1071,229970,1,19.99,66,2013-02-28 00:00:00,0,Armada 2526 Gold Edition,61
1072,230150,0,9.99,74,2013-03-18 00:00:00,0,Incredipede,78
1073,230190,1,29.99,65,2015-04-02 00:00:00,0,War for the Overworld,85
1074,230310,0,0.0,53,2014-11-25 00:00:00,0,Akaneiro: Demon Hunters,35
1075,230410,1,0.0,68,2013-03-25 00:00:00,17,Warframe,91
1076,230650,0,19.99,52,2013-04-05 00:00:00,0,Lords of Football,50
1077,230700,0,14.99,80,2013-04-15 00:00:00,0,La-Mulana,81
1078,230820,0,49.99,75,2013-05-28 00:00:00,0,The Night of the Rabbit,90
1079,230980,0,5.99,83,2013-04-16 00:00:00,0,Starseed Pilgrim,78
1080,231020,0,9.99,63,2013-06-27 00:00:00,0,Storm,67
1081,231040,0,9.99,75,2013-08-06 00:00:00,0,Beatbuddy: Tale of the Guardians,86
1082,231160,0,14.99,87,2013-05-30 00:00:00,0,The Swapper,93
1083,231200,0,24.99,81,2013-02-22 00:00:00,0,Kentucky Route Zero,82
1084,231310,0,9.99,73,2013-09-04 00:00:00,0,MirrorMoon EP,66
1085,231430,1,34.99,80,2013-06-25 00:00:00,17,Company of Heroes 2,79
1086,232050,1,19.99,74,2013-04-19 00:00:00,0,Eador: Masters of the Broken World,66
1087,232430,0,19.99,86,2013-08-15 00:00:00,0,Gone Home,76
1088,232750,0,14.99,59,2013-04-26 00:00:00,0,Mars: War Logs,73
1089,232770,0,1.99,56,2013-03-21 00:00:00,18,POSTAL,84
1090,232970,0,9.99,69,2013-05-15 00:00:00,16,Thunder Wolves,89
1091,233110,0,14.99,63,2013-10-24 00:00:00,0,Defense Technica,39
1092,233130,0,39.99,73,2013-09-26 00:00:00,18,Shadow Warrior,93
